id;year;month;hour;weekday;severity;light_condition;street_condition;bicycle;car;pedestrian;bike;truck;other;lng;lat;datetime;date
1283;2017;12;13;Fri;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1103119640001;49,0138264460001;2017-12-01T13:00:00Z;2017-12-01
1284;2017;12;1;Thu;Leicht;Dunkelheit;Trocken;FALSE;TRUE;FALSE;TRUE;NA;FALSE;12,1159906620001;49,0100223600001;2017-12-01T01:00:00Z;2017-12-01
1285;2017;12;16;Thu;Leicht;Dämmerung;Trocken;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,1128797870001;49,0134330750001;2017-12-01T16:00:00Z;2017-12-01
1286;2017;12;5;Thu;Schwer;Dunkelheit;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;NA;TRUE;12,1086129080001;49,0064179420000;2017-12-01T05:00:00Z;2017-12-01
1287;2017;12;13;Thu;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;TRUE;12,1475341590000;48,9988310410001;2017-12-01T13:00:00Z;2017-12-01
1288;2017;12;18;Wed;Leicht;Dunkelheit;Trocken;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,0805183380000;49,0208272610001;2017-12-01T18:00:00Z;2017-12-01
1289;2017;12;14;Tue;Schwer;Tageslicht;Trocken;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,1044703520000;49,0149656480000;2017-12-01T14:00:00Z;2017-12-01
1290;2017;12;6;Tue;Leicht;Dunkelheit;Trocken;TRUE;FALSE;FALSE;FALSE;NA;FALSE;12,1569445660000;48,9968015490001;2017-12-01T06:00:00Z;2017-12-01
1291;2017;12;17;Tue;Leicht;Dunkelheit;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1129202010001;48,9909734040001;2017-12-01T17:00:00Z;2017-12-01
1292;2017;12;8;Tue;Leicht;Tageslicht;Nass/Feucht;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,0802397080000;49,0177961290000;2017-12-01T08:00:00Z;2017-12-01
1293;2017;12;7;Mon;Leicht;Dämmerung;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1129071140001;48,9909716040000;2017-12-01T07:00:00Z;2017-12-01
1294;2017;12;6;Mon;Leicht;Dunkelheit;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,0597099360000;49,0106397150001;2017-12-01T06:00:00Z;2017-12-01
1295;2017;12;20;Wed;Leicht;Dunkelheit;Nass/Feucht;FALSE;TRUE;TRUE;FALSE;NA;FALSE;12,0721508980001;49,0165799980001;2017-12-01T20:00:00Z;2017-12-01
1296;2017;12;6;Tue;Schwer;Dunkelheit;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;NA;TRUE;12,1401866640001;49,0235235760001;2017-12-01T06:00:00Z;2017-12-01
1297;2017;12;7;Mon;Leicht;Dunkelheit;Winterglatt;FALSE;FALSE;FALSE;TRUE;NA;TRUE;12,1144662390000;49,0089503180001;2017-12-01T07:00:00Z;2017-12-01
1298;2017;12;13;Mon;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;TRUE;12,1323899620000;48,9935259550000;2017-12-01T13:00:00Z;2017-12-01
1299;2017;12;16;Sat;Leicht;Dunkelheit;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1161322200001;49,0033853490000;2017-12-01T16:00:00Z;2017-12-01
1300;2017;12;11;Fri;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1443283850001;49,0401145910001;2017-12-01T11:00:00Z;2017-12-01
1301;2017;12;7;Thu;Leicht;Dunkelheit;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,0850885330000;48,9900596640001;2017-12-01T07:00:00Z;2017-12-01
1302;2017;12;10;Thu;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1166175750001;49,0479603340000;2017-12-01T10:00:00Z;2017-12-01
1303;2017;12;16;Thu;Leicht;Dämmerung;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;NA;FALSE;12,1103119640001;49,0138264460001;2017-12-01T16:00:00Z;2017-12-01
1304;2017;12;16;Thu;Schwer;Dämmerung;Nass/Feucht;FALSE;TRUE;TRUE;FALSE;NA;FALSE;12,0467765990001;49,0141117960001;2017-12-01T16:00:00Z;2017-12-01
1305;2017;12;17;Thu;Schwer;Dunkelheit;Nass/Feucht;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,0856930580001;49,0148086710000;2017-12-01T17:00:00Z;2017-12-01
1306;2017;12;12;Thu;Leicht;Tageslicht;Nass/Feucht;FALSE;TRUE;TRUE;FALSE;NA;FALSE;12,1198918740001;49,0165536020000;2017-12-01T12:00:00Z;2017-12-01
1307;2017;12;11;Wed;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;NA;TRUE;12,0920340310000;48,9997868910000;2017-12-01T11:00:00Z;2017-12-01
1308;2017;12;8;Wed;Leicht;Tageslicht;Winterglatt;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,0887198190001;48,9900050090001;2017-12-01T08:00:00Z;2017-12-01
1309;2017;12;17;Fri;Leicht;Dunkelheit;Trocken;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,0569775530000;49,0229630260001;2017-12-01T17:00:00Z;2017-12-01
1310;2017;12;13;Fri;Leicht;Tageslicht;Trocken;TRUE;TRUE;FALSE;FALSE;NA;FALSE;12,1095691350001;49,0163807820001;2017-12-01T13:00:00Z;2017-12-01
1311;2018;1;16;Wed;Leicht;Dämmerung;Trocken;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1223071860001;49,0291398230000;2018-01-01T16:00:00Z;2018-01-01
1312;2018;1;16;Thu;Leicht;Dämmerung;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1638864610001;49,0000646400001;2018-01-01T16:00:00Z;2018-01-01
1313;2018;1;13;Wed;Leicht;Tageslicht;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,0670051410000;49,0179219450001;2018-01-01T13:00:00Z;2018-01-01
1314;2018;1;8;Mon;Leicht;Tageslicht;Winterglatt;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1239967580000;49,0549141980001;2018-01-01T08:00:00Z;2018-01-01
1315;2018;1;11;Mon;Leicht;Tageslicht;Nass/Feucht;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;12,1473071010000;48,9976422750000;2018-01-01T11:00:00Z;2018-01-01
1316;2018;2;12;Fri;Schwer;Tageslicht;Trocken;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1517446860000;48,9947806270001;2018-02-01T12:00:00Z;2018-02-01
1317;2018;1;6;Tue;Leicht;Dunkelheit;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1076739630000;49,0281213800001;2018-01-01T06:00:00Z;2018-01-01
1318;2018;2;22;Thu;Schwer;Dunkelheit;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1467991470000;49,0251227440000;2018-02-01T22:00:00Z;2018-02-01
1319;2018;2;16;Tue;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;12,0805545000001;48,9910433990000;2018-02-01T16:00:00Z;2018-02-01
1320;2018;2;11;Tue;Schwer;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;12,1305244350000;48,9951547570001;2018-02-01T11:00:00Z;2018-02-01
1321;2018;2;11;Wed;Leicht;Tageslicht;Trocken;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;12,0815408690000;49,0029048930000;2018-02-01T11:00:00Z;2018-02-01
1322;2018;2;12;Tue;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;12,1472970580000;48,9976407860000;2018-02-01T12:00:00Z;2018-02-01
1323;2018;2;17;Fri;Leicht;Dämmerung;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,0872946380001;48,9905126500000;2018-02-01T17:00:00Z;2018-02-01
1324;2018;2;19;Fri;Leicht;Dunkelheit;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1016732340000;49,0101665190000;2018-02-01T19:00:00Z;2018-02-01
1325;2018;3;17;Tue;Leicht;Dämmerung;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,0657151060000;49,0324177030001;2018-03-01T17:00:00Z;2018-03-01
1326;2018;3;18;Fri;Schwer;Dunkelheit;Trocken;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1109902850001;48,9982730070001;2018-03-01T18:00:00Z;2018-03-01
1327;2018;3;16;Fri;Leicht;Tageslicht;Trocken;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;12,1020405910000;49,0462353650000;2018-03-01T16:00:00Z;2018-03-01
1328;2018;3;7;Fri;Leicht;Tageslicht;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;12,1140200350001;49,0289153300001;2018-03-01T07:00:00Z;2018-03-01
1329;2018;3;14;Thu;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1325047520000;48,9966570810001;2018-03-01T14:00:00Z;2018-03-01
1330;2018;3;16;Tue;Leicht;Tageslicht;Trocken;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;12,0774805650000;49,0298998990000;2018-03-01T16:00:00Z;2018-03-01
1331;2018;3;14;Sat;Schwer;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1647111270000;48,9729577100001;2018-03-01T14:00:00Z;2018-03-01
1332;2018;3;10;Sat;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,0889912660001;49,0284973130001;2018-03-01T10:00:00Z;2018-03-01
1333;2018;3;14;Mon;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;12,1140063020001;49,0265720130001;2018-03-01T14:00:00Z;2018-03-01
1334;2018;4;21;Sun;Leicht;Dunkelheit;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1099379810000;49,0117532050000;2018-04-01T21:00:00Z;2018-04-01
1335;2018;3;6;Thu;Leicht;Dämmerung;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1013831460000;48,9915519440000;2018-03-01T06:00:00Z;2018-03-01
1336;2018;3;13;Thu;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1606471690001;49,0115437280000;2018-03-01T13:00:00Z;2018-03-01
1337;2018;4;16;Wed;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1391543590000;49,0274545500001;2018-04-01T16:00:00Z;2018-04-01
1338;2018;4;16;Tue;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;12,1558534740000;49,0239657500001;2018-04-01T16:00:00Z;2018-04-01
1339;2018;4;20;Fri;Leicht;Dunkelheit;Trocken;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;12,1123295240001;49,0179723900001;2018-04-01T20:00:00Z;2018-04-01
1340;2018;4;12;Mon;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;12,1364773470000;49,0294457380000;2018-04-01T12:00:00Z;2018-04-01
1341;2018;4;13;Thu;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1238303040000;49,0028851480001;2018-04-01T13:00:00Z;2018-04-01
1342;2018;4;11;Wed;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1099501360001;49,0083260260001;2018-04-01T11:00:00Z;2018-04-01
1343;2018;4;15;Sat;Schwer;Tageslicht;Trocken;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;12,0594715960000;49,0320021150001;2018-04-01T15:00:00Z;2018-04-01
1344;2018;4;8;Tue;Schwer;Tageslicht;Trocken;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;12,0741303060000;48,9908162640000;2018-04-01T08:00:00Z;2018-04-01
1345;2018;4;14;Mon;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1469199550000;49,0137564410001;2018-04-01T14:00:00Z;2018-04-01
1346;2018;4;16;Thu;Schwer;Tageslicht;Trocken;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;12,1333270170001;49,0134673130000;2018-04-01T16:00:00Z;2018-04-01
1347;2018;4;17;Wed;Leicht;Tageslicht;Trocken;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;12,1055513860001;49,0492143870001;2018-04-01T17:00:00Z;2018-04-01
1348;2018;4;11;Wed;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;12,0825608870001;48,9907326860001;2018-04-01T11:00:00Z;2018-04-01
1349;2018;4;6;Wed;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;12,1326844360000;48,9953447900000;2018-04-01T06:00:00Z;2018-04-01
1350;2018;4;17;Wed;Leicht;Tageslicht;Trocken;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1306572180001;48,9992129440001;2018-04-01T17:00:00Z;2018-04-01
1351;2018;5;12;Sat;Leicht;Tageslicht;Trocken;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;12,1266712840001;49,0015722610000;2018-05-01T12:00:00Z;2018-05-01
1352;2018;5;17;Mon;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1468626890000;49,0251170610001;2018-05-01T17:00:00Z;2018-05-01
1353;2018;5;8;Fri;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;12,0942517090000;48,9909722790001;2018-05-01T08:00:00Z;2018-05-01
1354;2018;5;16;Tue;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1218956550001;49,0291450030001;2018-05-01T16:00:00Z;2018-05-01
1355;2018;5;16;Tue;Leicht;Tageslicht;Trocken;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;12,1207037370000;49,0291604630000;2018-05-01T16:00:00Z;2018-05-01
1356;2018;5;9;Tue;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,0632550950000;49,0142691980001;2018-05-01T09:00:00Z;2018-05-01
1357;2018;5;7;Thu;Leicht;Tageslicht;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1606972390001;49,0115244910000;2018-05-01T07:00:00Z;2018-05-01
1358;2018;5;17;Tue;Leicht;Tageslicht;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,0691133590000;49,0213240960001;2018-05-01T17:00:00Z;2018-05-01
1359;2018;5;18;Wed;Leicht;Tageslicht;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1183438330000;49,0291203850001;2018-05-01T18:00:00Z;2018-05-01
1360;2018;5;5;Fri;Leicht;Dämmerung;Trocken;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;12,1258931800000;48,9943370920001;2018-05-01T05:00:00Z;2018-05-01
1361;2018;5;14;Thu;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;12,0972756660000;49,0101641330000;2018-05-01T14:00:00Z;2018-05-01
1362;2018;5;10;Wed;Schwer;Tageslicht;Trocken;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;12,1483642880000;48,9977991190000;2018-05-01T10:00:00Z;2018-05-01
1363;2018;6;11;Thu;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;12,1612453230001;48,9995650520000;2018-06-01T11:00:00Z;2018-06-01
1364;2018;6;13;Wed;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1139622000001;49,0297431770001;2018-06-01T13:00:00Z;2018-06-01
1365;2018;6;13;Thu;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1100654500000;49,0280313780000;2018-06-01T13:00:00Z;2018-06-01
1366;2018;6;10;Sun;Leicht;Tageslicht;Trocken;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;12,1328022520000;48,9970982830001;2018-06-01T10:00:00Z;2018-06-01
1367;2018;6;19;Fri;Schwer;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1355257830000;49,0299382270001;2018-06-01T19:00:00Z;2018-06-01
1368;2018;6;16;Wed;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1241365090000;49,0291241860000;2018-06-01T16:00:00Z;2018-06-01
1369;2018;6;13;Fri;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;12,0691755080001;49,0217588690001;2018-06-01T13:00:00Z;2018-06-01
1370;2018;6;6;Thu;Leicht;Tageslicht;Nass/Feucht;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;12,0794868490000;49,0294253230001;2018-06-01T06:00:00Z;2018-06-01
1371;2018;6;16;Thu;Leicht;Tageslicht;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1274902020000;49,0011249540000;2018-06-01T16:00:00Z;2018-06-01
1372;2018;7;14;Tue;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;12,1014082700000;48,9915540770000;2018-07-01T14:00:00Z;2018-07-01
1373;2018;7;22;Tue;Leicht;Dunkelheit;Trocken;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;12,0750879330001;48,9910834720001;2018-07-01T22:00:00Z;2018-07-01
1374;2018;7;9;Tue;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;12,1466157340000;48,9975397780000;2018-07-01T09:00:00Z;2018-07-01
1375;2018;7;17;Wed;Leicht;Tageslicht;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,0756929130001;49,0285632880000;2018-07-01T17:00:00Z;2018-07-01
1376;2018;7;20;Thu;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,0803412510000;49,0291627660001;2018-07-01T20:00:00Z;2018-07-01
1377;2018;7;11;Sat;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;12,1110470650000;49,0105657740000;2018-07-01T11:00:00Z;2018-07-01
1378;2018;7;15;Sat;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,0706025100001;48,9904377030001;2018-07-01T15:00:00Z;2018-07-01
1379;2018;7;7;Mon;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,0636059340001;48,9979210220001;2018-07-01T07:00:00Z;2018-07-01
1380;2018;7;7;Thu;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,0981547540001;49,0475020590001;2018-07-01T07:00:00Z;2018-07-01
1381;2018;7;0;Fri;Leicht;Dunkelheit;Trocken;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1015373050000;49,0102372040001;2018-07-01T00:00:00Z;2018-07-01
1382;2018;7;7;Fri;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1238871870000;48,9940414620000;2018-07-01T07:00:00Z;2018-07-01
1383;2018;7;16;Fri;Leicht;Tageslicht;Trocken;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1139969760001;49,0264869710001;2018-07-01T16:00:00Z;2018-07-01
1384;2018;7;16;Sun;Leicht;Tageslicht;Trocken;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;12,1200953070000;49,0291346350000;2018-07-01T16:00:00Z;2018-07-01
1385;2018;7;7;Thu;Leicht;Tageslicht;Trocken;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1290030470000;49,0291993100001;2018-07-01T07:00:00Z;2018-07-01
1386;2018;7;12;Wed;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;12,1080747550001;49,0050733030001;2018-07-01T12:00:00Z;2018-07-01
1387;2018;7;8;Wed;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;12,1388627460000;49,0276211510001;2018-07-01T08:00:00Z;2018-07-01
1388;2018;7;10;Sun;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1019401330000;49,0456145580001;2018-07-01T10:00:00Z;2018-07-01
1389;2018;8;17;Thu;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;12,1303994020000;48,9993925250001;2018-08-01T17:00:00Z;2018-08-01
1390;2018;8;10;Thu;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1761234250001;49,0005868610000;2018-08-01T10:00:00Z;2018-08-01
1391;2018;8;15;Fri;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;12,1639122290001;48,9999398580001;2018-08-01T15:00:00Z;2018-08-01
1392;2018;8;11;Fri;Leicht;Dunkelheit;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,0834808260000;49,0326449310000;2018-08-01T11:00:00Z;2018-08-01
1393;2018;8;22;Wed;Leicht;Dunkelheit;Trocken;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;12,1502619200000;48,9987208850001;2018-08-01T22:00:00Z;2018-08-01
1394;2018;8;17;Fri;Leicht;Tageslicht;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1230179350001;49,0537363510001;2018-08-01T17:00:00Z;2018-08-01
1395;2018;8;7;Thu;Leicht;Tageslicht;Nass/Feucht;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;12,0792648340001;49,0300687260001;2018-08-01T07:00:00Z;2018-08-01
1396;2018;8;16;Fri;Leicht;Tageslicht;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1128797850001;48,9907845150000;2018-08-01T16:00:00Z;2018-08-01
1397;2018;9;4;Sun;Schwer;Dunkelheit;Nass/Feucht;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1190721830001;49,0152082470000;2018-09-01T04:00:00Z;2018-09-01
1398;2018;9;1;Mon;Leicht;Dunkelheit;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,0988103100000;49,0485189320000;2018-09-01T01:00:00Z;2018-09-01
1399;2018;9;12;Sat;Leicht;Tageslicht;Trocken;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;12,0862954870000;49,0095526350000;2018-09-01T12:00:00Z;2018-09-01
1400;2018;9;7;Mon;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;12,1761374090000;49,0007094990000;2018-09-01T07:00:00Z;2018-09-01
1401;2018;9;17;Wed;Leicht;Tageslicht;Nass/Feucht;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;12,1794856600001;49,0053381370001;2018-09-01T17:00:00Z;2018-09-01
1402;2018;9;10;Thu;Leicht;Tageslicht;Nass/Feucht;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,0925209730000;49,0102865840000;2018-09-01T10:00:00Z;2018-09-01
1403;2018;9;18;Sat;Schwer;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,0901052960000;49,0283848100000;2018-09-01T18:00:00Z;2018-09-01
1404;2018;9;20;Sat;Leicht;Dunkelheit;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1174321720001;48,9788672100000;2018-09-01T20:00:00Z;2018-09-01
1405;2018;9;17;Sun;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,0683088800001;49,0198743870001;2018-09-01T17:00:00Z;2018-09-01
1406;2018;9;17;Wed;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,0770358290001;49,0288559150001;2018-09-01T17:00:00Z;2018-09-01
1407;2018;10;6;Mon;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,0632485070000;49,0003321880001;2018-10-01T06:00:00Z;2018-10-01
1408;2018;10;21;Sat;Leicht;Dunkelheit;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1139665190000;49,0296254320000;2018-10-01T21:00:00Z;2018-10-01
1409;2018;10;16;Thu;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,0994700190000;49,0101318250000;2018-10-01T16:00:00Z;2018-10-01
1410;2018;10;17;Thu;Schwer;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;12,0792261510001;48,9913051590000;2018-10-01T17:00:00Z;2018-10-01
1411;2018;10;11;Thu;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;12,0893894420000;49,0284837170000;2018-10-01T11:00:00Z;2018-10-01
1412;2018;10;15;Fri;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;12,0618214920000;49,0041853690000;2018-10-01T15:00:00Z;2018-10-01
1413;2018;10;17;Tue;Schwer;Tageslicht;Trocken;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;12,0832053970000;48,9906311660001;2018-10-01T17:00:00Z;2018-10-01
1414;2018;10;17;Sat;Leicht;Tageslicht;Trocken;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;12,1137685830000;49,0250386040000;2018-10-01T17:00:00Z;2018-10-01
1415;2018;10;15;Sun;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1521865010001;48,9949366130000;2018-10-01T15:00:00Z;2018-10-01
1416;2018;10;15;Wed;Leicht;Tageslicht;Trocken;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;12,0968255750000;49,0282482670000;2018-10-01T15:00:00Z;2018-10-01
1417;2018;10;14;Fri;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1125840320000;49,0192982160000;2018-10-01T14:00:00Z;2018-10-01
1418;2018;10;16;Thu;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1655720790001;49,0095377370001;2018-10-01T16:00:00Z;2018-10-01
1419;2018;10;6;Thu;Leicht;Dunkelheit;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;12,1402984770000;49,0268478530000;2018-10-01T06:00:00Z;2018-10-01
1420;2018;10;14;Thu;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1128124990000;49,0205746880001;2018-10-01T14:00:00Z;2018-10-01
1421;2018;10;10;Tue;Leicht;Tageslicht;Trocken;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;12,1428778150001;49,0133947510001;2018-10-01T10:00:00Z;2018-10-01
